"kappa","alpha_t","Fidelity"
0.,0.64,0.7615040042074563
0.,0.65,0.7564629497809046
0.,0.66,0.7514442637975208
0.,0.67,0.7464499876449572
0.,0.68,0.7414821102055104
0.,0.6900000000000001,0.7365425679112741
0.,0.7000000000000001,0.731633244824166
0.,0.71,0.7267559727402912
0.,0.72,0.7219125313181136
0.,0.73,0.717104648229896
0.,0.74,0.7123339993358775
0.,0.75,0.7076022088806478
0.,0.76,0.7029108497111848
0.,0.77,0.6982614435160153
0.,0.78,0.6936554610849663
0.,0.79,0.6890943225889675
0.,0.8,0.6845793978793694
0.,0.81,0.6801120068062443
0.,0.8200000000000001,0.6756934195551366
0.,0.8300000000000001,0.6713248570017271
0.,0.84,0.6670074910838859
0.,0.85,0.6627424451905819
0.,0.86,0.6585307945671235
0.,0.87,0.6543735667362074
0.,0.88,0.6502717419342527
0.,0.89,0.6462262535625031
0.,0.9,0.6422379886523794
0.,0.91,0.6383077883445725
0.,0.92,0.6344364483813654
0.,0.93,0.6306247196116792
0.,0.9400000000000001,0.6268733085083421
0.,0.9500000000000001,0.6231828776970815
0.,0.96,0.619554046496747
0.,0.97,0.6159873914702734
0.,0.98,0.6124834469858984
0.,0.99,0.6090427057881552
0.,1.,0.605665619578162
0.,1.01,0.6023525996027378
0.,1.02,0.59910401725188
0.,1.03,0.5959202046641385
0.,1.04,0.5928014553394348
0.,1.05,0.5897480247588709
0.,1.06,0.5867601310110868
0.,1.07,0.5838379554247236
0.,1.08,0.5809816432065608
0.,1.09,0.5781913040848979
0.,1.1,0.5754670129577584
0.,1.11,0.5728088105454995
0.,1.12,0.5702167040474189
0.,1.1300000000000001,0.567690667801952
0.,1.1400000000000001,0.565230643950064
0.,1.1500000000000001,0.5628365431014425
0.,1.16,0.5605082450031088
0.,1.17,0.5582455992100661
0.,1.18,0.5560484257576135
0.,1.19,0.5539165158349602
0.,1.2,0.5518496324597804
0.,1.21,0.5498475111533562
0.,1.22,0.5479098606159631
0.,1.23,0.5460363634021582
0.,1.24,0.5442266765956398
0.,1.25,0.5424804324833523
0.,1.26,0.5407972392285166
0.,1.27,0.5391766815422772
0.,1.28,0.5376183213536561
0.,1.29,0.536121698477521
0.,1.3,0.5346863312802718
0.,1.31,0.5333117173429631
0.,1.32,0.531997334121586
0.,1.33,0.530742639604236
0.,1.34,0.5295470729649063
0.,1.35,0.5284100552136486
0.,1.36,0.5273309898428491
0.,1.37,0.5263092634693813
0.,1.3800000000000001,0.5253442464723954
0.,1.3900000000000001,0.5244352936265176
0.,1.4000000000000001,0.5235817447302341
0.,1.41,0.5227829252292474
0.,1.42,0.5220381468345927
0.,1.43,0.5213467081353147
0.,1.44,0.5207078952055073
0.,1.45,0.5201209822055285
0.,1.46,0.5195852319772083
0.,1.47,0.5190998966328724
0.,1.48,0.5186642181380152
0.,1.49,0.5182774288874568
0.,1.5,0.5179387522748287
0.,1.51,0.5176474032552401
0.,1.52,0.5174025889009779
0.,1.53,0.5172035089501075
0.,1.54,0.5170493563478384
0.,1.55,0.5169393177805351
0.,1.56,0.5168725742022502
0.,1.57,0.5168483013536703
0.,1.58,0.5168656702733662
0.,1.59,0.5169238478012468
0.,1.6,0.5170219970741239
0.,1.61,0.5171592780132952
0.,1.62,0.5173348478040658
0.,1.6300000000000001,0.517547861367128
0.,1.6400000000000001,0.5177974718217291
0.,1.6500000000000001,0.5180828309405581
0.,1.6600000000000001,0.518403089596293
0.,1.67,0.5187573981997513
0.,1.68,0.5191449071295919
0.,1.69,0.5195647671535255
0.,1.7,0.5200161298409917
0.,1.71,0.520498147967267
0.,1.72,0.521009975908975
0.,1.73,0.5215507700309715
0.,1.74,0.5221196890645848
0.,1.75,0.522715894477195
0.,1.76,0.523338550833141
0.,1.77,0.5239868261459469
0.,1.78,0.5246598922218686
0.,1.79,0.5253569249947576
0.,1.8,0.5260771048522535
0.,1.81,0.5268196169533099
0.,1.82,0.5275836515370745
0.,1.83,0.5283684042231349
0.,1.84,0.5291730763031574
0.,1.85,0.5299968750239432
0.,1.86,0.5308390138619318
0.,1.87,0.5316987127891843
0.,1.8800000000000001,0.5325751985308856
0.,1.8900000000000001,0.5334677048144043
0.,1.9000000000000001,0.5343754726099543
0.,1.9100000000000001,0.5352977503629064
0.,1.92,0.5362337942177996
0.,1.93,0.5371828682341044
0.,1.94,0.5381442445937972
0.,1.95,0.5391172038008022
0.,1.96,0.540101034872366
0.,1.97,0.5410950355224278
0.,1.98,0.5420985123370532
0.,1.99,0.5431107809420039
0.,2.,0.5441311661625124
0.,2.0100000000000002,0.5451590021753414
0.,2.02,0.5461936326532011
0.,2.0300000000000002,0.5472344109016074
0.,2.04,0.5482806999882612
0.,2.05,0.5493318728650346
0.,2.06,0.5503873124826465
0.,2.07,0.5514464118981203
0.,2.08,0.5525085743751095
0.,2.09,0.5535732134771852
0.,2.1,0.5546397531541775
0.,2.11,0.5557076278216654
0.,2.12,0.5567762824337129
0.,2.13,0.5578451725489475
0.,2.14,0.5589137643900814
0.,2.15,0.5599815348969742
0.,2.16,0.5610479717733415
0.,2.17,0.5621125735272084
0.,2.18,0.5631748495052155
0.,2.19,0.5642343199208785
0.,2.2,0.5652905158769111
0.,2.21,0.5663429793817139
0.,2.22,0.5673912633601385
0.,2.23,0.5684349316586359
0.,2.24,0.5694735590448955
0.,2.25,0.5705067312020852
0.,2.2600000000000002,0.5715340447178028
0.,2.27,0.5725551070678477
0.,2.2800000000000002,0.5735695365949249
0.,2.29,0.5745769624823904
0.,2.3000000000000003,0.5755770247231516
0.,2.31,0.5765693740838309
0.,2.32,0.5775536720643076
0.,2.33,0.5785295908527468
0.,2.34,0.5794968132762274
0.,2.35,0.5804550327470832
0.,2.36,0.5814039532050648
0.,2.37,0.5823432890554365
0.,2.38,0.5832727651031183
0.,2.39,0.584192116482984
0.,2.4,0.5851010885864252
0.,2.41,0.5859994369842946
0.,2.42,0.5868869273463333
0.,2.43,0.5877633353571964
0.,2.44,0.5886284466291833
0.,2.45,0.5894820566117818
0.,2.46,0.5903239704981333
0.,2.47,0.5911540031285284
0.,2.48,0.5919719788910357
0.,2.49,0.5927777316193743
0.,2.5,0.5935711044881311
0.,2.5100000000000002,0.5943519499054299
0.,2.52,0.5951201294031554
0.,2.5300000000000002,0.5958755135248334
0.,2.54,0.5966179817112712
0.,2.5500000000000003,0.5973474221840583
0.,2.56,0.5980637318270265
0.,2.57,0.59876681606577
0.,2.58,0.5994565887453227
0.,2.59,0.6001329720060895
0.,2.6,0.6007958961581294
0.,2.61,0.6014452995538822
0.,2.62,0.6020811284594345
0.,2.63,0.6027033369244192
0.,2.64,0.6033118866506362
0.,2.65,0.6039067468594873
0.,2.66,0.6044878941583146
0.,2.67,0.6050553124057279
0.,2.68,0.6056089925760109
0.,2.69,0.6061489326226884
0.,2.7,0.6066751373413425
0.,2.71,0.607187618231755
0.,2.72,0.6076863933594648
0.,2.73,0.6081714872168131
0.,2.74,0.6086429305835608
0.,2.75,0.6091007603871523
0.,2.7600000000000002,0.6095450195627049
0.,2.77,0.6099757569127943
0.,2.7800000000000002,0.6103930269671134
0.,2.79,0.6107968898420755
0.,2.8000000000000003,0.6111874111004308
0.,2.81,0.611564661610968
0.,2.82,0.6119287174083662
0.,2.83,0.612279659553265
0.,2.84,0.612617573992619
0.,2.85,0.6129425514203961
0.,2.86,0.6132546871386867
0.,2.87,0.6135540809192804
0.,2.88,0.6138408368657721
0.,2.89,0.6141150632762535
0.,2.9,0.6143768725066484
0.,2.91,0.6146263808347434
0.,2.92,0.6148637083249724
0.,2.93,0.6150889786940009
0.,2.94,0.615302319177167
0.,2.95,0.6155038603958235
0.,2.96,0.6156937362256307
0.,2.97,0.6158720836658471
0.,2.98,0.6160390427096617
0.,2.99,0.6161947562156114
0.,3.,0.6163393697801272
0.,3.0100000000000002,0.6164730316112474
0.,3.02,0.6165958924035404
0.,3.0300000000000002,0.6167081052142713
0.,3.04,0.6168098253408533
0.,3.0500000000000003,0.6169012101996145
0.,3.06,0.6169824192059183
0.,3.0700000000000003,0.6170536136556671
0.,3.08,0.6171149566082216
0.,3.09,0.617166612770765
0.,3.1,0.6172087483841427
0.,3.11,0.6172415311102021
0.,3.12,0.6172651299206598
0.,3.13,0.617279714987522
0.,3.14,0.6172854575750792
0.,3.15,0.6172825299335003
0.,3.16,0.6172711051940437
0.,3.17,0.6172513572659102
0.,3.18,0.6172234607347499
0.,3.19,0.617187590762846
0.,3.2,0.6171439229909899
0.,3.21,0.6170926334420602
0.,3.22,0.6170338984263251
0.,3.23,0.6169678944484743
0.,3.24,0.6168947981163984
0.,3.25,0.6168147860517214
0.,3.2600000000000002,0.6167280348020995
0.,3.27,0.6166347207552918
0.,3.2800000000000002,0.6165350200550129
0.,3.29,0.6164291085185718
0.,3.3000000000000003,0.6163171615563031
0.,3.31,0.6161993540927958
0.,3.3200000000000003,0.6160758604899212
0.,3.33,0.6159468544716649
0.,3.34,0.6158125090507616
0.,3.35,0.6156729964571357
0.,3.36,0.615528488068146
0.,3.37,0.6153791543406334
0.,3.38,0.6152251647447704
0.,3.39,0.6150666876997084
0.,3.4,0.6149038905110199
0.,3.41,0.6147369393099303
0.,3.42,0.6145659989943346
0.,3.43,0.6143912331715925
0.,3.44,0.6142128041030945
0.,3.45,0.6140308726505936
0.,3.46,0.6138455982242903
0.,3.47,0.6136571387326654
0.,3.48,0.6134656505340499
0.,3.49,0.6132712883899202
0.,3.5,0.6130742054199092
0.,3.5100000000000002,0.6128745530585211
0.,3.52,0.6126724810135367
0.,3.5300000000000002,0.6124681372260976
0.,3.54,0.6122616678324563
0.,3.5500000000000003,0.6120532171273747
0.,3.56,0.6118429275291613
0.,3.5700000000000003,0.611630939546328
0.,3.58,0.6114173917458539
0.,3.59,0.6112024207230368
0.,3.6,0.6109861610729199
0.,3.61,0.6107687453632723
0.,3.62,0.6105503041091094
0.,3.63,0.6103309657487335
0.,3.64,0.6101108566212771
0.,3.65,0.6098901009457295
0.,3.66,0.6096688208014285
0.,3.67,0.6094471361099981
0.,3.68,0.6092251646187105
0.,3.69,0.6090030218852556
0.,3.7,0.6087808212638942
0.,3.71,0.6085586738929782
0.,3.72,0.6083366886838127
0.,3.73,0.6081149723108427
0.,3.74,0.6078936292031396
0.,3.75,0.6076727615371705
0.,3.7600000000000002,0.6074524692308231
0.,3.77,0.6072328499386677
0.,3.7800000000000002,0.6070139990484346
0.,3.79,0.6067960096786813
0.,3.8000000000000003,0.6065789726776316
0.,3.81,0.6063629766231592
0.,3.8200000000000003,0.6061481078238965
0.,3.83,0.6059344503214453
0.,3.84,0.6057220858936648
0.,3.85,0.6055110940590166
0.,3.86,0.6053015520819395
0.,3.87,0.6050935349792369
0.,3.88,0.6048871155274477
0.,3.89,0.6046823642711816
0.,3.9,0.6044793495323941
0.,3.91,0.6042781374205768
0.,3.92,0.6040787918438432
0.,3.93,0.6038813745208826
0.,3.94,0.6036859449937632
0.,3.95,0.6034925606415567
0.,3.96,0.6033012766947664
0.,3.97,0.6031121462505309
0.,3.98,0.6029252202885848
0.,3.99,0.6027405476879492
0.,4.,0.6025581752443341
0.,4.01,0.602378147688226
0.,4.0200000000000005,0.6022005077036388
0.,4.03,0.6020252959475095
0.,4.04,0.6018525510697098
0.,4.05,0.6016823097336568
0.,4.0600000000000005,0.6015146066374989
0.,4.07,0.6013494745358546
0.,4.08,0.601186944262083
0.,4.09,0.601027044751064
0.,4.1,0.6008698030624686
0.,4.11,0.6007152444044943
0.,4.12,0.6005633921580493
0.,4.13,0.6004142679013614
0.,4.14,0.6002678914349914
0.,4.15,0.6001242808072321
0.,4.16,0.5999834523398714
0.,4.17,0.5998454206543
0.,4.18,0.5997101986979433
0.,4.19,0.5995777977709996
0.,4.2,0.5994482275534632
0.,4.21,0.5993214961324149
0.,4.22,0.5991976100295611
0.,4.23,0.599076574229001
0.,4.24,0.5989583922052072
0.,4.25,0.5988430659511974
0.,4.26,0.5987305960068834
0.,4.2700000000000005,0.5986209814875766
0.,4.28,0.5985142201126354
0.,4.29,0.5984103082342358
0.,4.3,0.5983092408662486
0.,4.3100000000000005,0.5982110117132089
0.,4.32,0.5981156131993576
0.,4.33,0.5980230364977444
0.,4.34,0.5979332715593716
0.,4.3500000000000005,0.597846307142367
0.,4.36,0.597762130841169
0.,4.37,0.5976807291157107
0.,4.38,0.5976020873205862
0.,4.39,0.5975261897341881
0.,4.4,0.5974530195878005
0.,4.41,0.5973825590946323
0.,4.42,0.5973147894787831
0.,4.43,0.5972496910041215
0.,4.44,0.5971872430030696
0.,4.45,0.5971274239052775
0.,4.46,0.5970702112661763
0.,4.47,0.5970155817953999
0.,4.48,0.5969635113850615
0.,4.49,0.5969139751378756
0.,4.5,0.5968669473951134
0.,4.51,0.5968224017643816
0.,4.5200000000000005,0.596780311147215
0.,4.53,0.5967406477664712
0.,4.54,0.5967033831935198
0.,4.55,0.596668488375215
0.,4.5600000000000005,0.5966359336606435
0.,4.57,0.5966056888276389
0.,4.58,0.5965777231090532
0.,4.59,0.5965520052187787
0.,4.6000000000000005,0.5965285033775108
0.,4.61,0.5965071853382455
0.,4.62,0.5964880184115027
0.,4.63,0.5964709694902695
0.,4.64,0.5964560050746568
0.,4.65,0.5964430912962613
0.,4.66,0.5964321939422277
0.,4.67,0.5964232784790053
0.,4.68,0.596416310075793
0.,4.69,0.5964112536276662
0.,4.7,0.5964080737783831
0.,4.71,0.5964067349428621
0.,4.72,0.5964072013293286
0.,4.73,0.596409436961125
0.,4.74,0.596413405698181
0.,4.75,0.5964190712581384
0.,4.76,0.5964263972371294
0.,4.7700000000000005,0.5964353471302027
0.,4.78,0.5964458843513958
0.,4.79,0.5964579722534493
0.,4.8,0.596471574147162
0.,4.8100000000000005,0.5964866533203822
0.,4.82,0.596503173056636
0.,4.83,0.5965210966533876
0.,4.84,0.5965403874399313
0.,4.8500000000000005,0.5965610087949142
0.,4.86,0.5965829241634868
0.,4.87,0.5966060970740806
0.,4.88,0.5966304911548141
0.,4.89,0.5966560701495225
0.,4.9,0.5966827979334137
0.,4.91,0.5967106385283498
0.,4.92,0.596739556117752
0.,4.93,0.5967695150611315
0.,4.94,0.5968004799082456
0.,4.95,0.5968324154128778
0.,4.96,0.5968652865462464
0.,4.97,0.5968990585100378
0.,4.98,0.5969336967490687
0.,4.99,0.5969691669635777
0.,5.,0.5970054351211452
2.,0.,1.
2.,0.01,0.9999009974851246
2.,0.02,0.9996079595279587
2.,0.03,0.9991267939454213
2.,0.04,0.9984633451467257
2.,0.05,0.997623392552967
2.,0.06,0.9966126491018266
2.,0.07,0.9954367598357663
2.,0.08,0.9941013005720788
2.,0.09,0.9926117766531584
2.,0.1,0.9909736217753622
2.,0.11,0.9891921968948331
2.,0.12,0.9872727892086501
2.,0.13,0.9852206112096904
2.,0.14,0.983040799813576
2.,0.15,0.9807384155560958
2.,0.16,0.9783184418594916
2.,0.17,0.9757857843660069
2.,0.18,0.9731452703371063
2.,0.19,0.9704016481167765
2.,0.2,0.9675595866573362
2.,0.21,0.9646236751061832
2.,0.22,0.9615984224519272
2.,0.23,0.9584882572283576
2.,0.24,0.9552975272747147
2.,0.25,0.9520304995507407
2.,0.26,0.948691360005003
2.,0.27,0.9452842134949889
2.,0.28,0.9418130837574947
2.,0.29,0.9382819134278337
2.,0.3,0.9346945641064155
2.,0.31,0.9310548164712522
2.,0.32,0.9273663704349702
2.,0.33,0.9236328453449179
2.,0.34,0.9198577802249794
2.,0.35000000000000003,0.9160446340577173
2.,0.36,0.9121967861054849
2.,0.37,0.9083175362691694
2.,0.38,0.9044101054832379
2.,0.39,0.9004776361457839
2.,0.4,0.8965231925822827
2.,0.41000000000000003,0.8925497615417858
2.,0.42,0.8885602527243045
2.,0.43,0.8845574993381455
2.,0.44,0.8805442586859877
2.,0.45,0.8765232127785016
2.,0.46,0.8724969689743356
2.,0.47000000000000003,0.8684680606453121
2.,0.48,0.8644389478656946
2.,0.49,0.8604120181244067
2.,0.5,0.8563895870591045
2.,0.51,0.8523738992110221
2.,0.52,0.848367128799531
2.,0.53,0.8443713805153711
2.,0.54,0.8403886903315337
2.,0.55,0.8364210263307975
2.,0.56,0.8324702895489322
2.,0.5700000000000001,0.8285383148326109
2.,0.58,0.824626871711091
2.,0.59,0.8207376652807356
2.,0.6,0.8168723371014823
2.,0.61,0.813032466104366
2.,0.62,0.8092195695092411
2.,0.63,0.8054351037518551
2.,0.64,0.8016804654194489
2.,0.65,0.7979569921940817
2.,0.66,0.7942659638028925
2.,0.67,0.7906086029745302
2.,0.68,0.7869860764010096
2.,0.6900000000000001,0.783399495704258
2.,0.7000000000000001,0.7798499184066484
2.,0.71,0.7763383489048231
2.,0.72,0.7728657394461385
2.,0.73,0.7694329911070739
2.,0.74,0.7660409547729699
2.,0.75,0.762690432118476
2.,0.76,0.7593821765881094
2.,0.77,0.7561168943763394
2.,0.78,0.7528952454066346
2.,0.79,0.7497178443089232
2.,0.8,0.7465852613949366
2.,0.81,0.7434980236309219
2.,0.8200000000000001,0.7404566156072254
2.,0.8300000000000001,0.7374614805042682
2.,0.84,0.7345130210544488
2.,0.85,0.7316116004995231
2.,0.86,0.7287575435430321
2.,0.87,0.7259511372973593
2.,0.88,0.723192632225016
2.,0.89,0.7204822430737711
2.,0.9,0.7178201498052523
2.,0.91,0.7152064985166637
2.,0.92,0.712641402355279
2.,0.93,0.7101249424253814
2.,0.9400000000000001,0.7076571686873406
2.,0.9500000000000001,0.7052381008485248
2.,0.96,0.702867729245763
2.,0.97,0.7005460157190883
2.,0.98,0.6982728944764993
2.,0.99,0.6960482729494977
2.,1.,0.6938720326391671
2.,1.01,0.6917440299525717
2.,1.02,0.6896640970292696
2.,1.03,0.6876320425577411
2.,1.04,0.6856476525815496
2.,1.05,0.6837106912950606
2.,1.06,0.6818209018285587
2.,1.07,0.6799780070226109
2.,1.08,0.6781817101915354
2.,1.09,0.6764316958758491
2.,1.1,0.6747276305835722
2.,1.11,0.6730691635202832
2.,1.12,0.6714559273078237
2.,1.1300000000000001,0.6698875386915637
2.,1.1400000000000001,0.6683635992361496
2.,1.1500000000000001,0.6668836960096609
2.,1.16,0.6654474022561162
2.,1.17,0.664054278056274
2.,1.18,0.6627038709766846
2.,1.19,0.6613957167069561
2.,1.2,0.6601293396852059
2.,1.21,0.6589042537116788
2.,1.22,0.6577199625505157
2.,1.23,0.6565759605196713
2.,1.24,0.6554717330689787
2.,1.25,0.6544067573463724
2.,1.26,0.6533805027522834
2.,1.27,0.6523924314822278
2.,1.28,0.6514419990576197
2.,1.29,0.6505286548448397
2.,1.3,0.6496518425626009
2.,1.31,0.6488110007776586
2.,1.32,0.6480055633889138
2.,1.33,0.6472349600999693
2.,1.34,0.646498616880198
2.,1.35,0.6457959564143934
2.,1.36,0.6451263985410705
2.,1.37,0.6444893606794966
2.,1.3800000000000001,0.6438842582455311
2.,1.3900000000000001,0.6433105050563588
2.,1.4000000000000001,0.6427675137242076
2.,1.41,0.6422546960391411
2.,1.42,0.6417714633410246
2.,1.43,0.641317226880764
2.,1.44,0.6408913981709206
2.,1.45,0.6404933893258093
2.,1.46,0.6401226133911901
2.,1.47,0.6397784846636642
2.,1.48,0.6394604189998917
2.,1.49,0.6391678341157494
2.,1.5,0.6389001498755464
2.,1.51,0.6386567885714238
2.,1.52,0.6384371751930609
2.,1.53,0.6382407376878169
2.,1.54,0.6380669072114347
2.,1.55,0.6379151183694408
2.,1.56,0.6377848094493699
2.,1.57,0.6376754226439514
2.,1.58,0.6375864042653901
2.,1.59,0.6375172049508808
2.,1.6,0.6374672798594914
2.,1.61,0.6374360888605541
2.,1.62,0.6374230967137073
2.,1.6300000000000001,0.6374277732407226
2.,1.6400000000000001,0.6374495934892643
2.,1.6500000000000001,0.6374880378887182
2.,1.6600000000000001,0.6375425923982361
2.,1.67,0.6376127486471342
2.,1.68,0.6376980040677928
2.,1.69,0.6377978620211967
2.,1.7,0.6379118319152624
2.,1.71,0.6380394293160929
2.,1.72,0.6381801760523058
2.,1.73,0.638333600312575
2.,1.74,0.6384992367365327
2.,1.75,0.638676626499169
2.,1.76,0.6388653173888771
2.,1.77,0.6390648638792809
2.,1.78,0.6392748271949902
2.,1.79,0.6394947753714207
2.,1.8,0.6397242833088213
2.,1.81,0.6399629328206472
2.,1.82,0.6402103126764169
2.,1.83,0.6404660186391911
2.,1.84,0.6407296534978106
2.,1.85,0.6410008270940288
2.,1.86,0.6412791563446735
2.,1.87,0.6415642652589715
2.,1.8800000000000001,0.6418557849511697
2.,1.8900000000000001,0.6421533536485841
2.,1.9000000000000001,0.6424566166952053
2.,1.9100000000000001,0.6427652265509926
2.,1.92,0.6430788427869816
2.,1.93,0.6433971320763345
2.,1.94,0.6437197681814568
2.,1.95,0.6440464319373035
2.,1.96,0.6443768112310001
2.,1.97,0.6447106009778969
2.,1.98,0.6450475030941761
2.,1.99,0.6453872264661321
2.,2.,0.6457294869162387
2.,2.0100000000000002,0.6460740071661197
2.,2.02,0.6464205167965372
2.,2.0300000000000002,0.6467687522045064
2.,2.04,0.6471184565576504
2.,2.05,0.6474693797459018
2.,2.06,0.6478212783306585
2.,2.07,0.6481739154914985
2.,2.08,0.6485270609705588
2.,2.09,0.6488804910146779
2.,2.1,0.6492339883154047
2.,2.11,0.6495873419469709
2.,2.12,0.6499403473023235
2.,2.13,0.6502928060273143
2.,2.14,0.6506445259531369
2.,2.15,0.6509953210271063
2.,2.16,0.6513450112418677
2.,2.17,0.6516934225631258
2.,2.18,0.6520403868559781
2.,2.19,0.6523857418099402
2.,2.2,0.6527293308627429
2.,2.21,0.6530710031229839
2.,2.22,0.6534106132917156
2.,2.23,0.653748021583042
2.,2.24,0.654083093643806
2.,2.25,0.6544157004724385
2.,2.2600000000000002,0.6547457183370422
2.,2.27,0.6550730286927828
2.,2.2800000000000002,0.6553975180986547
2.,2.29,0.6557190781336906
2.,2.3000000000000003,0.6560376053126804
2.,2.31,0.6563530010014638
2.,2.32,0.6566651713318574
2.,2.33,0.6569740271162828
2.,2.34,0.6572794837621465
2.,2.35,0.6575814611860388
2.,2.36,0.6578798837278002
2.,2.37,0.6581746800645147
2.,2.38,0.6584657831244812
2.,2.39,0.6587531300012142
2.,2.4,0.6590366618675245
2.,2.41,0.6593163238897284
2.,2.42,0.6595920651420317
2.,2.43,0.659863838521134
2.,2.44,0.6601316006610984
2.,2.45,0.6603953118485271
2.,2.46,0.6606549359380853
2.,2.47,0.6609104402684142
2.,2.48,0.6611617955784674
2.,2.49,0.6614089759243124
2.,2.5,0.6616519585964289
2.,2.5100000000000002,0.6618907240375407
2.,2.52,0.662125255761012
2.,2.5300000000000002,0.6623555402698411
2.,2.54,0.6625815669762803
2.,2.5500000000000003,0.6628033281221132
2.,2.56,0.6630208186996145
2.,2.57,0.6632340363732209
2.,2.58,0.6634429814019367
2.,2.59,0.6636476565625002
2.,2.6,0.6638480670733322
2.,2.61,0.6640442205192885
2.,2.62,0.6642361267772382
2.,2.63,0.6644237979424872
2.,2.64,0.6646072482560635
2.,2.65,0.6647864940328856
2.,2.66,0.664961553590825
2.,2.67,0.6651324471806842
2.,2.68,0.6652991969171003
2.,2.69,0.6654618267103889
2.,2.7,0.665620362199342
2.,2.71,0.6657748306849891
2.,2.72,0.6659252610653346
2.,2.73,0.6660716837710792
2.,2.74,0.6662141307023358
2.,2.75,0.6663526351663471
2.,2.7600000000000002,0.6664872318162114
2.,2.77,0.6666179565906254
2.,2.7800000000000002,0.6667448466546461
2.,2.79,0.6668679403414806
2.,2.8000000000000003,0.666987277095304
2.,2.81,0.6671028974151121
2.,2.82,0.667214842799609
2.,2.83,0.6673231556931334
2.,2.84,0.667427879432623
2.,2.85,0.6675290581956208
2.,2.86,0.6676267369493183
2.,2.87,0.6677209614006407
2.,2.88,0.6678117779473688
2.,2.89,0.6678992336302968
2.,2.9,0.6679833760864248
2.,2.91,0.6680642535031817
2.,2.92,0.6681419145736766
2.,2.93,0.6682164084529719
2.,2.94,0.6682877847153783
2.,2.95,0.668356093312762
2.,2.96,0.6684213845338617
2.,2.97,0.668483708964609
2.,2.98,0.6685431174494456
2.,2.99,0.6685996610536317
2.,3.,0.6686533910265362
2.,3.0100000000000002,0.6687043587659048
2.,3.02,0.6687526157830952
2.,3.0300000000000002,0.6687982136692733
2.,3.04,0.6688412040625611
2.,3.0500000000000003,0.6688816386161275
2.,3.06,0.6689195689672136
2.,3.0700000000000003,0.6689550467070827
2.,3.08,0.6689881233518861
2.,3.09,0.6690188503144329
2.,3.1,0.6690472788768567
2.,3.11,0.6690734601641676
2.,3.12,0.6690974451186763
2.,3.13,0.6691192844752853
2.,3.14,0.6691390287376306
2.,3.15,0.6691567281550658
2.,3.16,0.6691724327004778
2.,3.17,0.6691861920489195
2.,3.18,0.6691980555570524
2.,3.19,0.6692080722433825
2.,3.2,0.6692162907692827
2.,3.21,0.6692227594207849
2.,3.22,0.6692275260911338
2.,3.23,0.6692306382640868
2.,3.24,0.6692321429979518
2.,3.25,0.6692320869103455
2.,3.2600000000000002,0.669230516163665
2.,3.27,0.6692274764512564
2.,3.2800000000000002,0.6692230129842693
2.,3.29,0.6692171704791868
2.,3.3000000000000003,0.6692099931460136
2.,3.31,0.6692015246771148
2.,3.3200000000000003,0.6691918082366891
2.,3.33,0.6691808864508663
2.,3.34,0.6691688013984146
2.,3.35,0.6691555946020473
2.,3.36,0.669141307020313
2.,3.37,0.6691259790400618
2.,3.38,0.6691096504694691
2.,3.39,0.6690923605316099
2.,3.4,0.6690741478585676
2.,3.41,0.6690550504860667
2.,3.42,0.6690351058486164
2.,3.43,0.669014350775153
2.,3.44,0.6689928214851697
2.,3.45,0.6689705535853199
2.,3.46,0.668947582066484
2.,3.47,0.6689239413012866
2.,3.48,0.668899665042052
2.,3.49,0.6688747864191879
2.,3.5,0.6688493379399831
2.,3.5100000000000002,0.6688233514878104
2.,3.52,0.66879685832172
2.,3.5300000000000002,0.6687698890764164
2.,3.54,0.6687424737626029
2.,3.5500000000000003,0.6687146417676855
2.,3.56,0.6686864218568245
2.,3.5700000000000003,0.6686578421743227
2.,3.58,0.66862893024534
2.,3.59,0.6685997129779219
2.,3.6,0.6685702166653347
2.,3.61,0.6685404669886931
2.,3.62,0.6685104890198739
2.,3.63,0.6684803072247023
2.,3.64,0.6684499454664021
2.,3.65,0.6684194270093018
2.,3.66,0.6683887745227834
2.,3.67,0.6683580100854664
2.,3.68,0.6683271551896183
2.,3.69,0.6682962307457807
2.,3.7,0.6682652570876022
2.,3.71,0.6682342539768696
2.,3.72,0.6682032406087293
2.,3.73,0.6681722356170878
2.,3.74,0.6681412570801859
2.,3.75,0.6681103225263344
2.,3.7600000000000002,0.6680794489398085
2.,3.77,0.6680486527668865
2.,3.7800000000000002,0.6680179499220297
2.,3.79,0.6679873557941934
2.,3.8000000000000003,0.6679568852532627
2.,3.81,0.6679265526566033
2.,3.8200000000000003,0.6678963718557237
2.,3.83,0.6678663562030382
2.,3.84,0.6678365185587248
2.,3.85,0.6678068712976725
2.,3.86,0.6677774263165089
2.,3.87,0.667748195040704
2.,3.88,0.667719188431741
2.,3.89,0.6676904169943514
2.,3.9,0.6676618907838039
2.,3.91,0.6676336194132455
2.,3.92,0.6676056120610866
2.,3.93,0.6675778774784231
2.,3.94,0.6675504239964949
2.,3.95,0.667523259534168
2.,3.96,0.6674963916054437
2.,3.97,0.6674698273269812
2.,3.98,0.6674435734256359
2.,3.99,0.6674176362460025
2.,4.,0.6673920217579632
2.,4.01,0.6673667355642341
2.,4.0200000000000005,0.6673417829079036
2.,4.03,0.6673171686799634
2.,4.04,0.6672928974268231
2.,4.05,0.667268973357807
2.,4.0600000000000005,0.6672454003526282
2.,4.07,0.6672221819688375
