"eta_over_alpha","t","Fidelity"
0.,4.97,0.36154832365124223
0.,4.98,0.3628048366904335
0.,4.99,0.36410982211855236
0.,5.,0.3654625175045487
1.,0.,1.
1.,0.01,0.9999008326886355
1.,0.02,0.9996066560393344
1.,0.03,0.9991224446339241
1.,0.04,0.998453153450084
1.,0.05,0.9976037156540442
1.,0.06,0.9965790404596265
1.,0.07,0.9953840110531589
1.,0.08,0.9940234825837586
1.,0.09,0.9925022802184651
1.,0.1,0.9908251972616773
1.,0.11,0.9889969933383272
1.,0.12,0.9870223926402057
1.,0.13,0.9849060822348317
1.,0.14,0.9826527104362393
1.,0.15,0.9802668852370416
1.,0.16,0.9777531728011055
1.,0.17,0.9751160960161631
1.,0.18,0.9723601331056655
1.,0.19,0.9694897162991686
1.,0.2,0.9665092305605304
1.,0.21,0.9634230123731807
1.,0.22,0.9602353485817159
1.,0.23,0.9569504752890561
1.,0.24,0.9535725768083928
1.,0.25,0.9501057846691426
1.,0.26,0.9465541766761134
1.,0.27,0.9429217760210823
1.,0.28,0.9392125504459701
1.,0.29,0.9354304114567971
1.,0.3,0.9315792135875901
1.,0.31,0.9276627537134085
1.,0.32,0.9236847704116495
1.,0.33,0.919648943370789
1.,0.34,0.9155588928457045
1.,0.35000000000000003,0.911418179158729
1.,0.36,0.9072303022455775
1.,0.37,0.9029987012452826
1.,0.38,0.8987267541332769
1.,0.39,0.8944177773967574
1.,0.4,0.8900750257514617
1.,0.41000000000000003,0.885701691898989
1.,0.42,0.881300906323796
1.,0.43,0.8768757371289996
1.,0.44,0.8724291899101153
1.,0.45,0.8679642076658654
1.,0.46,0.8634836707451882
1.,0.47000000000000003,0.8589903968295859
1.,0.48,0.8544871409499446
1.,0.49,0.8499765955369698
1.,0.5,0.8454613905043771
1.,0.51,0.8409440933639865
1.,0.52,0.8364272093718681
1.,0.53,0.8319131817046952
1.,0.54,0.827404391665461
1.,0.55,0.8229031589177237
1.,0.56,0.818411741747548
1.,0.5700000000000001,0.8139323373523175
1.,0.58,0.8094670821555952
1.,0.59,0.8050180521472218
1.,0.6,0.8005872632478408
1.,0.61,0.7961766716970514
1.,0.62,0.7917881744643925
1.,0.63,0.7874236096823737
1.,0.64,0.7830847571007723
1.,0.65,0.7787733385614245
1.,0.66,0.7744910184927467
1.,0.67,0.7702394044232321
1.,0.68,0.7660200475131745
1.,0.6900000000000001,0.7618344431038802
1.,0.7000000000000001,0.7576840312836387
1.,0.71,0.7535701974697304
1.,0.72,0.7494942730057598
1.,0.73,0.7454575357736097
1.,0.74,0.7414612108193268
1.,0.75,0.7375064709922492
1.,0.76,0.7335944375967075
1.,0.77,0.7297261810556306
1.,0.78,0.7259027215854044
1.,0.79,0.7221250298813381
1.,0.8,0.7183940278131039
1.,0.81,0.7147105891295263
1.,0.8200000000000001,0.7110755401721074
1.,0.8300000000000001,0.7074896605966841
1.,0.84,0.7039536841026262
1.,0.85,0.7004682991689919
1.,0.86,0.6970341497970685
1.,0.87,0.6936518362587385
1.,0.88,0.690321915850121
1.,0.89,0.687044903649948
1.,0.9,0.6838212732821459
1.,0.91,0.6806514576821069
1.,0.92,0.6775358498661401
1.,0.93,0.6744748037036081
1.,0.9400000000000001,0.6714686346912614
